,6J6Y_1_ms_1K0.1.csv,6J6Y_1_ms_1K0.2.csv,6J6Y_1_ms_1K0.3.csv,6J6Y_1_ms_1K0.4.csv,6J6Y_1_ms_1K0.5.csv,6J6Y_1_ms_1K0.6.csv,6J6Y_1_ms_1K0.7.csv,6J6Y_1_ms_1K0.8.csv,6J6Y_1_ms_1K0.9.csv,6J6Y_1_ms_1K0.10.csv,6J6Y_1_ms_1K0.11.csv,6J6Y_1_ms_1K0.12.csv,6J6Y_1_ms_1K0.13.csv,6J6Y_1_ms_1K0.14.csv,6J6Y_1_ms_1K0.15.csv,6J6Y_1_ms_1K0.16.csv,6J6Y_1_ms_1K0.17.csv,6J6Y_1_ms_1K0.18.csv,6J6Y_1_ms_1K0.19.csv,6J6Y_1_ms_1K0.20.csv,6J6Y_1_ms_1K0.21.csv,6J6Y_1_ms_1K0.22.csv,6J6Y_1_ms_1K0.23.csv,6J6Y_1_ms_1K0.24.csv,6J6Y_1_ms_1K0.25.csv,6J6Y_1_ms_1K0.26.csv,6J6Y_1_ms_1K0.27.csv,6J6Y_1_ms_1K0.28.csv,6J6Y_1_ms_1K0.29.csv,6J6Y_1_ms_1K0.30.csv,6J6Y_1_ms_1K0.31.csv,6J6Y_1_ms_1K0.32.csv,6J6Y_1_ms_1K0.33.csv,6J6Y_1_ms_1K0.34.csv,6J6Y_1_ms_1K0.35.csv,6J6Y_1_ms_1K0.36.csv,6J6Y_1_ms_1K0.37.csv,6J6Y_1_ms_1K0.38.csv,6J6Y_1_ms_1K0.39.csv,6J6Y_1_ms_1K0.40.csv,6J6Y_1_ms_1K0.41.csv,6J6Y_1_ms_1K0.42.csv,6J6Y_1_ms_1K0.43.csv,6J6Y_1_ms_1K0.44.csv,6J6Y_1_ms_1K0.45.csv,6J6Y_1_ms_1K0.46.csv,6J6Y_1_ms_1K0.47.csv,6J6Y_1_ms_1K0.48.csv,6J6Y_1_ms_1K0.49.csv,6J6Y_1_ms_1K0.50.csv,6J6Y_1_ms_1K0.51.csv,6J6Y_1_ms_1K0.52.csv,6J6Y_1_ms_1K0.53.csv,6J6Y_1_ms_1K0.54.csv,6J6Y_1_ms_1K0.55.csv,6J6Y_1_ms_1K0.56.csv,6J6Y_1_ms_1K0.57.csv,6J6Y_1_ms_1K0.58.csv,6J6Y_1_ms_1K0.59.csv,6J6Y_1_ms_1K0.60.csv,6J6Y_1_ms_1K0.61.csv,6J6Y_1_ms_1K0.62.csv,6J6Y_1_ms_1K0.63.csv,6J6Y_1_ms_1K0.64.csv,6J6Y_1_ms_1K0.65.csv,6J6Y_1_ms_1K0.66.csv,6J6Y_1_ms_1K0.67.csv,6J6Y_1_ms_1K0.68.csv,6J6Y_1_ms_1K0.69.csv,6J6Y_1_ms_1K0.70.csv,6J6Y_1_ms_1K0.71.csv,6J6Y_1_ms_1K0.72.csv,6J6Y_1_ms_1K0.73.csv,6J6Y_1_ms_1K0.74.csv,6J6Y_1_ms_1K0.75.csv,6J6Y_1_ms_1K0.76.csv,6J6Y_1_ms_1K0.77.csv,6J6Y_1_ms_1K0.78.csv,6J6Y_1_ms_1K0.79.csv,6J6Y_1_ms_1K0.80.csv,6J6Y_1_ms_1K0.81.csv,6J6Y_1_ms_1K0.82.csv,6J6Y_1_ms_1K0.83.csv,6J6Y_1_ms_1K0.84.csv,6J6Y_1_ms_1K0.85.csv,6J6Y_1_ms_1K0.86.csv,6J6Y_1_ms_1K0.87.csv,6J6Y_1_ms_1K0.88.csv,6J6Y_1_ms_1K0.89.csv,6J6Y_1_ms_1K0.90.csv,6J6Y_1_ms_1K0.91.csv,6J6Y_1_ms_1K0.92.csv,6J6Y_1_ms_1K0.93.csv,6J6Y_1_ms_1K0.94.csv,6J6Y_1_ms_1K0.95.csv,6J6Y_1_ms_1K0.96.csv,6J6Y_1_ms_1K0.97.csv,6J6Y_1_ms_1K0.98.csv,6J6Y_1_ms_1K0.99.csv,6J6Y_1_ms_1K0.100.csv,6J6Y_1_ms_1K0.101.csv
6J6Y_1_ms_1K0.26.csv,6.407102153494516,6.355478165109033,6.260577358878265,6.523914933164825,6.435254633876955,6.362299836426579,6.42564070214175,6.512931505366965,6.658594591664458,6.4088998727766775,6.44498326990708,6.420452365996292,6.080862738254381,6.308311883314383,6.188385236798497,6.279489425578241,5.938428386646095,6.113586470744632,6.567166732891063,6.276118320128119,6.428565786742753,6.371925770996874,6.276768419974211,5.8392778559287875,5.9079382714557696,0.0,6.118905855154029,6.248970042066617,6.126785619692041,6.2373760604660795,6.237973712502717,6.135266098547873,6.155096291815112,6.227571066619539,6.119871692697316,6.293199410264005,6.358506128386851,6.19054707768027,6.148183994827268,6.415236970565188,6.047857329956081,6.323592901401226,6.042050114172066,6.3229725496818245,6.284072063293698,6.42166419725765,6.180345246813176,6.467213227646779,5.979514711720997,5.958688816967033,6.390474811289418,6.012871098888458,6.215644937352114,6.236094707722483,6.513957350484648,6.195656549729971,6.578072788948081,6.419889299066114,6.247677727891825,6.289374716616677,6.283426695774818,6.561744096238959,6.35797041868637,6.15740864858429,6.218431036460684,6.4399584152189515,6.333142280060541,6.255196151413058,6.317293783884678,6.303748026034191,6.535300311498995,6.463315850507627,6.180345246813176,6.652617333873296,6.344968126576884,6.592773439997296,6.331274107207728,6.426781586765036,6.348656308238929,6.441634352713943,6.337486044800094,6.455020742697858,6.280716396944814,6.269411040740406,6.40122074025943,6.437002492253149,6.348656308238928,6.193403885735847,6.558128161428746,6.268075586141034,6.2505817555708285,6.412294413330628,6.308874859490707,6.257218418122367,6.160284378192114,6.130698611735996,6.236771345644282,6.490636472239617,6.39590380391202,6.431380637362972,6.10021077135121
6J6Y_1_ms_1K0.27.csv,6.48577542556708,6.211430956973187,6.337415319410345,6.486829495441992,6.370805818852528,6.5480831872309455,6.523856237273796,6.448868297009098,6.581972013544212,6.498041525309778,6.339342659382823,6.376709695682592,6.2906820463596915,6.511958916129532,6.33677993942606,6.314667653501696,6.1064912618759895,6.301653090724,6.653063516754054,6.282681353571354,6.395903803912021,6.39590380391202,6.623293061848482,6.193322198948466,6.431316250677393,6.118905855154029,0.0,6.336809553156426,6.254359197638714,6.420387271793712,6.57655507394491,6.3731295760425875,6.308148252372513,6.308148252372513,6.295140014407861,6.202875372115284,6.342443215193329,6.186033830316707,6.278672567376095,6.343145334399459,6.237973712502717,6.301653090724,6.107172459000559,6.137538340012817,6.492229658641201,6.449898773416283,6.465517427832682,6.49541361412762,6.132230575554811,6.324236712940354,6.205596607745004,6.375510195278621,6.1911733738446895,6.414583702773424,6.508752982616415,6.3566788386551405,6.439873338382647,6.373719589149067,6.377297600867918,6.299718800656084,6.266100450365391,6.620084201426408,6.403535491947222,6.255783250666828,6.573619630192525,6.385161928225392,6.212844186444483,6.304307309213465,6.427276139967596,6.0840501966819,6.486829495441992,6.4455323868925865,6.002516869471409,6.511291774389098,6.271398315763874,6.668501691029851,6.4873763691648945,6.57759185159516,6.4064435480574495,6.513444559470576,6.502324928760215,6.415236970565188,6.39590380391202,6.398894916229725,6.261237637454911,6.618149382386403,6.567166732891063,6.318469083744214,6.4443491543114035,6.4335624535905875,6.298447706679308,6.03703526870411,6.385767308148582,6.635040531462456,6.261237637454911,6.278092323647653,6.426716903270258,6.529643242451892,6.286129668735896,6.463875731956187,6.457214384299924
6J6Y_1_ms_1K0.28.csv,6.667166151686831,6.288090397607578,6.36704430368368,6.545564595581713,6.2220087786170035,6.386355687716369,6.307518242125509,6.685504973545034,6.353558548598466,6.455585286423001,6.457297998594236,6.3657643977595075,6.321706786291511,6.525534112293995,6.490111578778319,6.466675891012937,6.400072403472944,6.29393695687533,6.4579239586117785,6.276118320128119,6.570195839421995,6.235918821584827,6.273964632073979,6.369530721335498,6.247606989727111,6.248970042066617,6.336809553156426,0.0,6.125274378710557,6.383910804749856,6.27594933515785,6.083269687365589,6.196286637474124,6.196286637474124,6.133652072346583,6.394066041112231,6.204898536089433,6.2780237046394385,6.25167155334585,6.175156735229836,6.326742599363474,6.27942090237412,6.470951120967952,6.111288586952645,6.374989360004899,6.598592764607038,6.113586470744632,6.404707530824174,6.152014303155441,6.312698332373451,6.509293106491855,6.440939805984154,6.215644937352114,6.585911260590998,6.5771663347626035,6.423311710340151,6.647639926530174,6.151277792813703,6.454957860317148,6.408264373327813,6.395820614515166,6.339436733314947,6.6182205676415675,6.458403351239107,6.618149382386403,6.625271002014663,6.2557898297729135,6.438768564981432,6.617687342613121,6.568717425635445,6.469462917732498,6.284816370048347,6.349981523290694,6.49872272280958,6.514036352536903,6.351188810687305,6.501287074673699,6.320367477316142,6.361013839686985,6.179629317065175,6.5420382770503505,6.576610756805751,6.309504015902973,6.52911900762329,6.412949177864536,6.4605949539301015,6.253867147762568,6.40064673670085,6.4262220733495905,6.194137182373711,6.597087748513591,6.321085263049208,6.307421116912494,6.289300505222472,6.098658799376633,6.351188810687305,6.409403346733789,6.187675042077278,6.406509556243005,6.4705549126037525,6.462859565557246
6J6Y_1_ms_1K0.29.csv,6.5874882593993425,6.36772936657046,6.4544768127000385,6.303748026034191,6.3744000958250595,6.363515278098468,6.348051316065949,6.546061181466681,6.576129115623217,6.543977552221089,6.317917667356021,6.356078682084197,6.179629317065175,6.333850957771277,6.154333789303934,6.233252853787063,6.097074490303815,6.0945881487730755,6.479789464287156,6.317917667356021,6.483094696839,6.335013047348732,6.453304122445004,6.327360617450341,6.385840472084101,6.126785619692041,6.254359197638714,6.125274378710557,0.0,6.223407148376398,6.265348593232307,6.288732763296529,5.697690311235229,5.877710219645814,6.104147283358777,6.17518441230159,6.177450833690312,6.2632477357337715,6.119111115268132,6.238077822178053,6.390474811289418,6.234537850785159,6.359726187030043,6.278747571660739,6.266763600711981,6.405279208863537,6.335013047348732,6.431316250677394,6.123054193760039,6.40479565254851,6.255789829772914,6.476499023821544,6.244972041663308,6.313325088568434,6.420452365996292,6.1284107576327385,6.418089537146393,6.366519039194582,6.466055387144429,6.092208321288065,6.378134094988661,6.324308376527272,6.315299376019771,6.368915428828572,6.522899257458611,6.508752982616415,6.330658503745034,6.324927900373905,6.4455323868925865,6.3953045312535,6.468369729104751,6.364706346092365,6.1918810892873015,6.3870052591887605,6.369599211513191,6.529701599660332,6.444433851226438,6.538427346069843,6.4688494579761855,6.41530240087634,6.3499582849157274,6.382287153399802,6.375669003435094,6.362827321209302,6.435809117604163,6.459492022461379,6.5045022137056705,6.450046197598486,6.5612364267648156,6.38819105833009,6.44498326990708,6.251075424282634,6.295876131647215,6.430180530802343,6.025974392538488,6.375669003435094,6.3191882329210145,6.407760325455934,6.346298235031732,6.444983269907081,6.238051832223955
6J6Y_1_ms_1K0.30.csv,6.557198571381182,6.292627537109488,6.419802497489677,6.305668286619291,6.24214867014852,6.2854608416282005,6.296587195106095,6.396480535610563,6.3293074150570945,6.446165752863168,6.319810935963315,6.3953045312535,6.324856281172128,6.280137338267652,6.397145733344906,6.250478939637574,6.253867147762567,6.553713111399046,6.515592720022286,6.456755306190685,6.390625511641821,6.398811975300238,6.500747757720024,6.229721938420014,6.3349185563215435,6.2373760604660795,6.420387271793712,6.383910804749856,6.223407148376398,0.0,6.305504222495389,6.231109571270893,6.164719006637532,6.12217914396489,6.037988050390361,6.162500539469264,6.096954614513167,6.310229638938299,6.1384000581793385,6.210629952114385,6.368322573542466,6.336874254741125,6.2055966077450035,6.349981523290695,6.312137505214009,6.27751818073533,6.437002492253149,6.478727943591258,6.2170256860111115,6.231789589597312,6.369530721335498,6.648932754867411,6.381611994614126,6.392970625966671,6.55868924067501,6.196361100576241,6.527072701201927,6.48095190632442,6.433071000314866,6.251248664913972,6.340656810856766,6.636541982599257,6.548140478227167,6.479871212205295,6.5368239587629,6.299890111901998,6.291322749950326,6.10021077135121,6.236771345644281,6.398386122302039,6.387671021495362,6.353020181148616,6.195656549729971,6.48743724574287,6.344360898284197,6.5092681844601845,6.173793069008491,6.551151561630214,6.517662628925642,6.5245737091546365,6.416455134657577,6.455564376996668,6.212817532316087,6.11831311460579,6.353714915764978,6.634638775861049,6.487963544452977,6.476022951537879,6.52911900762329,6.450046197598486,6.345061672809611,6.353020181148616,6.391205294662326,6.356148099787035,6.4262220733495905,6.378630713827284,6.174513187808282,6.455020742697858,6.2490406838805965,6.26617640352908,6.49924311691366
6J6Y_1_ms_1K0.31.csv,6.467213227646779,6.59906370950694,6.219119728322655,6.526040742778213,6.283327202133831,6.363423442379156,6.572634628603229,6.533716219179935,6.5540777103015255,6.278092323647653,6.467213227646779,6.607135133479422,6.415236970565188,6.347509974717246,6.3191882329210145,6.600547669465951,6.364110989425777,6.283426695774818,6.483089455414319,6.659055175998131,6.539946239888597,6.558128161428746,6.369439436415646,6.289942094299108,6.06122619119926,6.237973712502717,6.57655507394491,6.27594933515785,6.265348593232307,6.305504222495389,0.0,6.287348524651573,6.313325088568434,6.152014303155441,6.342443215193329,6.319026372186367,6.292535296480922,6.6100457315561805,6.167762146367201,6.373719589149068,6.270574818728657,6.33369145322902,6.492617373335889,6.400072403472945,6.350585349181846,6.547072695412139,6.348656308238929,6.384578629729597,6.379155472030849,6.212744284627691,6.418675313710462,6.431872921871002,6.491161090332302,6.431872921871002,6.359789422779253,6.1345963519341815,6.547072695412139,6.3834785571466215,6.446017755455773,6.480340200538336,6.378043592093771,6.390625511641821,6.3191882329210145,6.59906370950694,6.373781946204892,6.5531443455978104,6.587414852412061,6.485227675388976,6.578072788948081,6.714682791041348,6.502923337089848,6.519213367178883,6.60335102294369,6.519801757134355,6.469998759280333,6.464476865462104,6.567166732891063,6.496537975437639,6.4732541732215285,6.555776574586541,6.260748961324973,6.3953045312535,6.348656308238929,6.518624630816837,6.414017320738993,6.451705327536012,6.520311299402382,6.364706346092365,6.760448364635292,6.474875272321444,6.57759185159516,6.57012115196354,6.640554555744919,6.40940334673379,6.602936329347909,6.552138957683171,6.457214384299925,6.546061181466681,6.46884414135161,6.6406719138950185,6.390625511641821
6J6Y_1_ms_1K0.32.csv,6.473336457113594,6.379330454028924,6.472720073688631,6.5937935469329165,6.2906820463596915,6.409491055642889,6.381611994614126,6.583555231867481,6.531233794760482,6.364110989425777,6.180455532074286,6.495413614127621,6.122937392379716,6.29861923579768,6.177450833690312,6.340750761248493,6.259331967203873,6.314047945235902,6.336874254741125,6.324927900373905,6.407190064462291,6.169322088581723,6.194137182373711,6.374989360004898,6.324862421180293,6.135266098547873,6.3731295760425875,6.083269687365589,6.288732763296529,6.231109571270893,6.287348524651573,0.0,6.232502015382291,6.092246140061577,6.1736058752666985,6.327360617450341,6.28539272639927,6.183979166865846,5.963188213921905,5.721077219786271,6.094497977378196,5.960611152478001,6.405872535447842,6.1353814688412145,6.275442761256064,6.336874254741125,6.185514034734851,6.45769949336768,6.3518848183428,6.164180799579018,6.33369145322902,6.2773494321749155,6.331209042256317,6.387027652413673,6.52911900762329,6.200746999124303,6.570680346115043,6.346210814726381,6.472103310100804,6.326189595722258,6.468369729104751,6.5024847751051045,6.518251931758762,6.438768564981432,6.438768564981432,6.422247884217627,6.2373760604660795,6.071200324785063,6.572709128579209,6.4262220733495905,6.132317408084557,6.273388113694298,6.244894460701557,6.455648129363278,6.194218802617551,6.421101812448095,6.2972486242997,6.245642701432394,6.274791798747208,6.263418880587733,6.232573830117116,6.518251931758762,6.334464599683831,6.446650814182278,6.382804202539787,6.575146583995328,6.431380637362972,6.599118153056602,6.533271612652383,6.368322573542465,6.4262220733495905,6.434844023846715,6.431872921871002,6.485227675388976,6.229040512118638,6.109805372843909,6.29788513577794,6.506153106400517,6.33430519299802,6.253867147762568,6.303115236612199
6J6Y_1_ms_1K0.33.csv,6.518251931758762,6.351188810687305,6.36161104256936,6.401882793323012,6.4301805308023425,6.481481628445418,6.502404855126517,6.515518915036322,6.682373105888334,6.6424986795755325,6.3223279234826,6.425575944806064,6.141524226784525,6.148376007928172,6.2373760604660795,6.006954921923779,6.0371625464626675,6.123811779211118,6.494348444491812,6.240206237505751,6.379832290836293,6.244972041663307,6.399983864524778,6.336874254741125,6.2565554795194185,6.155096291815112,6.308148252372513,6.196286637474124,5.697690311235229,6.164719006637532,6.313325088568434,6.232502015382291,0.0,5.8401775933242295,6.158822959761753,6.104147283358777,6.19850578589246,6.258568441136677,6.236023145402974,6.227571066619539,6.5044423672015474,6.325481601984333,6.301018973838716,6.282041496259253,6.200746999124303,6.36161104256936,6.244972041663307,6.3622308444670255,6.029469654123045,6.348749510107661,6.280716396944815,6.4605949539301015,6.040373454969292,6.2055966077450035,6.508237515202879,6.1992083328680785,6.494348444491811,6.458950519754762,6.44998300161729,6.242924831727007,6.320529121141552,6.233252853787063,6.324927900373905,6.309504015902973,6.485227675388976,6.368915428828572,6.22488272076145,6.247780832223176,6.338097460800821,6.337486044800094,6.563284439944396,6.469462917732498,6.137538340012816,6.512990845991199,6.424520083597503,6.577647476756776,6.390625511641821,6.557274230220685,6.617278552990879,6.537979868201272,6.468369729104751,6.392453069394474,6.4561914227927515,6.332433099769518,6.456671646505317,6.491766214593001,6.52399315248192,6.470616821843833,6.535377645344287,6.514036352536903,6.295213793722727,6.341811022823199,6.2483722998946645,6.505556628249577,6.038812873423361,6.331889331935938,6.242924831727008,6.266763600711981,6.226960391589702,6.496016171320256,6.3828717896517855
6J6Y_1_ms_1K0.34.csv,6.414736425868535,6.280716396944815,6.36161104256936,6.401882793323012,6.12217914396489,6.3941493765930275,6.416960419800003,6.3725164945819195,6.439321104247565,6.414082830898281,6.1625847830732,6.399983864524778,6.190649221718576,6.391874009570783,6.310857943827048,6.115996715037932,6.262100767343913,6.123811779211118,6.374989360004899,6.388861791267365,6.418740519443396,6.282687758071347,6.386937950878825,6.472720073688631,6.271404792935054,6.227571066619539,6.308148252372513,6.196286637474124,5.877710219645814,6.12217914396489,6.152014303155441,6.092246140061577,5.8401775933242295,0.0,6.1912824714298775,6.068679516095464,5.637576423965958,6.180985053148323,6.023465839823093,6.104147283358777,6.34614070373687,6.166283699486979,6.301018973838716,5.995587465717368,6.247111605359904,6.224092422914085,6.214235663233317,6.3486795768890705,6.194218802617551,6.29263387822509,6.220528956278859,6.467156432960614,6.0945881487730755,6.345510845309572,6.496537975437639,6.230402900695768,6.33430519299802,6.348749510107661,6.39940915035169,6.013090930662345,6.262760041143622,6.3146738563877,6.373197820185479,6.436448670021248,6.560182543735648,6.3953045312535,6.177450833690312,6.2171319994645735,6.385750663989332,6.295213793722728,6.4147364258685355,6.419889299066114,6.137538340012816,6.170045433059999,6.281463204605951,6.392970625966672,6.364110989425777,6.657706952136178,6.637923515447365,6.503521387541096,6.123811779211118,6.4744037133787335,6.331889331935938,6.289942094299107,6.275367508677096,6.491766214593001,6.5239931524819195,6.421101812448095,6.568773546621412,6.357371036997502,6.337486044800094,6.169210568536478,6.356078682084196,6.4262220733495905,6.256555479519419,6.289374716616678,6.309504015902972,6.3726074990572386,6.211430956973187,6.336262090165943,6.36959921151319
6J6Y_1_ms_1K0.35.csv,6.633729605671865,6.164096690327675,6.194137182373711,6.130698611735997,6.106491261875989,6.041441644315603,6.020038315106921,6.509288000601373,6.3653930119504585,6.324308376527272,6.226277080253003,6.179629317065176,6.329852588284915,6.198607120263584,6.353714915764978,6.311510004017932,6.121420320173098,6.407102153494515,6.415236970565188,6.130698611735996,6.443884130518962,6.298454010995851,6.472720073688631,6.0294696541230435,6.227571066619539,6.119871692697316,6.295140014407861,6.133652072346583,6.104147283358777,6.037988050390361,6.342443215193329,6.1736058752666985,6.158822959761753,6.1912824714298775,0.0,6.116590829793326,6.134517144445382,6.119111115268132,6.092907057286768,6.166925372632047,6.220528956278859,6.199937387000176,6.151277792813703,6.199235352212435,6.21343690270652,6.473870227625649,6.340592353555031,6.110373646871379,6.049733420030821,6.27942090237412,6.17435382890204,6.332982662431881,6.112055135063009,6.348144574335513,6.297150496459438,6.072028898847426,6.335555119716098,6.023336806671832,6.251075424282634,6.0286370852493825,6.087356360986944,6.369621997923176,6.1595539359448885,6.270166336027933,6.412294413330628,6.309038371590072,6.060419656922769,6.122179143964889,6.29861923579768,6.284816370048347,6.147522847131988,6.076039264446492,6.036208977551387,6.370805818852528,6.208518037306924,6.346904288413611,6.284171482857012,6.288633796203458,6.391723497264206,6.10891864735535,6.556707486832947,6.340046958159496,6.191357308077642,6.264760564328351,6.121420320173098,6.420452365996291,6.344360898284196,6.235313224639618,6.554645945635235,6.233252853787063,6.414736425868535,6.262683828042747,6.184691990297547,6.097852007743227,6.1384000581793385,6.36772936657046,6.152205582263906,6.238077822178052,6.080862738254381,6.04725238444117,6.370805818852528
6J6Y_1_ms_1K0.36.csv,6.556707486832947,6.188494638970484,6.4064435480574495,6.30503671153539,6.282109840133098,6.425015756221866,6.507126239020347,6.467833013709004,6.58886118499936,6.55515697108733,6.469462917732498,6.418024288950477,6.136208855990396,6.294004492610885,6.547644924074496,6.308311883314384,6.268100807386489,6.3768683134779165,6.568288114965396,6.469462917732498,6.3768683134779165,6.4238728540571834,6.587836031511714,6.342443215193329,6.26258878348587,6.293199410264005,6.202875372115284,6.394066041112231,6.17518441230159,6.162500539469264,6.319026372186367,6.327360617450341,6.104147283358777,6.068679516095464,6.116590829793326,0.0,6.122857255972415,6.3486795768890705,6.032737233267958,6.1421607455257865,6.463881075061588,6.460054048296088,6.277923671953388,6.4595128499248196,6.33430519299802,6.503461482307402,6.4238728540571834,6.258568441136677,6.1520143031554415,6.117470781173815,6.15594301837535,6.596615871905138,6.394149376593027,6.489505452124769,6.4308236919849495,6.322972549681825,6.4205391111838885,6.487907916163916,6.587359767932437,6.2774430841809306,5.9704810418808005,6.412949177864537,6.3965693852699514,6.535319618445326,6.50180613635959,6.365918868079237,6.217025686011113,6.0637967728204885,6.278092323647653,6.277443084180931,6.432514995842988,6.4523347970450065,6.210736947662954,6.462859565557246,6.502404855126517,6.582027395598173,6.217741869975345,6.52911900762329,6.621488643279457,6.519801757134355,6.56427869007783,6.188385236798497,6.323592901401227,6.100210771351211,6.282780911487721,6.519801757134355,6.584033310426048,6.451159590698706,6.517151734913869,6.612460954206852,6.370122861009189,6.161126725082345,6.3074211169124945,6.544494057263286,6.373810484208205,6.164068704668346,6.264001173476394,6.442127077104029,5.926214218248174,6.408264373327813,6.516640579755981
6J6Y_1_ms_1K0.37.csv,6.524500564066988,6.397145733344906,6.3279782538267435,6.233252853787063,6.131450430134654,6.36161104256936,6.436448670021249,6.587414852412061,6.458382500654559,6.381026621160417,6.217821586235492,6.380936379681074,6.367198576437642,6.468369729104751,6.479871212205295,6.317917667356021,6.335013047348732,6.28146320460595,6.567727581115441,6.470081311465938,6.560747321630992,6.346816921075893,6.534218722308975,6.391723497264206,6.329858697692316,6.358506128386851,6.342443215193329,6.204898536089433,6.177450833690312,6.096954614513167,6.292535296480922,6.28539272639927,6.19850578589246,5.637576423965958,6.134517144445382,6.122857255972415,0.0,6.219841234590756,6.165557627865247,6.235918821584828,6.268585904886887,6.221322074231431,6.235137200984096,6.078579950999855,6.193512740261993,6.2906820463596915,6.3190984101259495,6.421599181893045,6.120631692088089,6.3634293500935835,6.3299475591924,6.4737315651552905,6.119871692697316,6.509213728808405,6.467213227646779,6.359795352001423,6.407102153494516,6.394816126300468,6.214847302153777,6.040492149034837,6.225566985218234,6.375669003435094,6.4053672802272335,6.442127077104029,6.68543842052095,6.38819105833009,6.217821586235492,6.34935408015375,6.491161090332302,6.343753301041262,6.342513585888133,6.426781586765036,6.178085383306977,6.209320734927844,6.274791798747208,6.400050300468263,6.442677764283072,6.62247988851816,6.483623285391339,6.5542815538896235,6.181170870766103,6.456734421214743,6.282756057792934,6.387519875208171,6.3107853097869935,6.486363541365962,6.38944259746813,6.427985776901676,6.3356259767869725,6.295213793722727,6.490636472239617,6.160284378192115,6.264589648962298,6.381611994614126,6.321085263049208,6.400050300468263,6.443228148372644,6.353026150643157,6.104919323094669,6.384062497478755,6.446656250119192
6J6Y_1_ms_1K0.38.csv,6.468926788904556,6.019941164194252,6.379764497973854,6.511884842452902,6.349284189203388,6.451789403717968,6.097852007743227,6.478114875462866,6.2171319994645735,6.3293074150570945,6.261999129013362,6.407102153494515,6.324856281172128,6.409491055642889,6.455564376996668,6.235313224639619,6.238753120031573,6.157218362223501,6.545488045563427,6.108918647355351,6.2945755790880575,6.077665087439168,6.381026621160417,6.317917667356021,6.347445957655859,6.19054707768027,6.186033830316707,6.2780237046394385,6.2632477357337715,6.310229638938299,6.6100457315561805,6.183979166865846,6.258568441136677,6.180985053148323,6.119111115268132,6.3486795768890705,6.219841234590756,0.0,6.196286637474125,6.20924033809576,6.152014303155441,6.042871594890045,6.095397576895387,6.060419656922769,6.41351616502755,6.315299376019771,6.280068859447725,6.454476812700038,6.090643870149957,6.2304290902048605,6.1801592757023,6.363956239568235,6.152014303155441,6.379832290836293,6.564639457751921,6.398236587037101,6.499628122422392,6.32736061745034,6.407672464608265,6.071998214233524,6.353112977201218,6.3744000958250595,6.197694356482852,5.7687261506151986,6.512931505366965,6.161856019819387,6.1906492217185765,6.100210771351211,6.405938581334423,6.089830583514769,6.20063892928081,6.098539113367276,5.892438269098416,6.375578277156945,6.302384430901901,6.390625511641821,6.204381530738784,6.223407148376398,6.48248430080663,6.309504015902972,6.526999738681727,6.370805818852528,6.226960391589702,6.215026933466437,6.193403885735847,6.448868297009097,6.374989360004898,6.414082830898281,6.361611042569361,6.2821098401330975,6.358661723885034,6.253099436134966,6.067162522181765,6.36959921151319,5.887469908399678,6.179629317065175,6.189204252063173,6.37021408356684,6.201366941555658,6.156676101988784,6.483013212020477
6J6Y_1_ms_1K0.39.csv,6.506153106400517,6.225593301682637,6.40064673670085,6.362896272030445,6.301750777749141,6.456755306190685,6.243525837984546,6.403051091506873,6.347445957655859,6.40064673670085,6.4141701303516125,6.527525085390913,6.185404305973921,6.364798064076233,6.266763600711981,6.364798064076233,6.169322088581723,6.088262405174475,6.451159590698706,6.349354080153749,6.187784521969452,6.324862421180293,6.5388696667292745,6.280716396944814,6.2558921011373165,6.148183994827268,6.278672567376095,6.25167155334585,6.119111115268132,6.1384000581793385,6.167762146367201,5.963188213921905,6.236023145402974,6.023465839823093,6.092907057286768,6.032737233267958,6.165557627865247,6.196286637474125,0.0,5.994593396318439,6.246164594449829,6.338738059874712,6.271329235862723,6.0514025430212905,6.377371387089262,6.493825496317361,6.324862421180293,6.384494492803358,6.321085263049208,5.90808308688095,6.280068859447725,6.467693511513006,6.421042337479792,6.447773421857106,6.266005730001111,6.087477392845438,6.268756138652362,6.020789323519434,6.504959794100097,6.195656549729971,6.07533651832167,6.394238433607472,6.324308376527272,6.336874254741125,6.508237515202879,6.4319586820581485,6.249047307496484,5.920483643493409,6.484171914838481,6.448321009277045,6.194218802617552,6.184691990297547,6.285962367233645,6.2171319994645735,6.19054707768027,6.418176487531438,6.210736947662953,6.377371387089262,6.415808268666476,6.2142356632333176,6.288732763296529,6.359197063473669,6.197802744997568,6.214155660592202,6.366450337722849,6.474880556977345,6.428485270689924,6.36959921151319,6.519218422642324,6.228253494633943,6.322972549681825,6.339982461535045,6.37730342718399,6.506073479069467,6.2558921011373165,6.317293783884678,6.163341022433354,6.423959303053574,6.096176398750014,6.226960391589702,6.341904864843902
